Total_Rape_Victims,VICTIM_COUNT,STATE_UT,RAPE_TYPE,CASES_REPORTED,AGE_GROUP,YEAR
3,3,D&N HAVELI,Victims of Other Rape,6,Between-18-30-Yrs,2001
3,3,DELHI,Victims of Incest Rape,9,Between-10-14-Yrs,2001
3,3,DELHI,Victims of Incest Rape,9,Upto-10-Yrs,2001
3,3,GOA,Total Rape Victims,12,Upto-10-Yrs,2001
3,3,GOA,Victims of Other Rape,12,Upto-10-Yrs,2001
3,3,HARYANA,Total Rape Victims,398,Above-50-Yrs,2001
3,3,HARYANA,Victims of Other Rape,398,Above-50-Yrs,2001
3,3,JHARKHAND,Total Rape Victims,567,Between-10-14-Yrs,2001
3,3,JHARKHAND,Victims of Incest Rape,12,Between-10-14-Yrs,2001
3,3,KARNATAKA,Victims of Incest Rape,5,Upto-10-Yrs,2001
3,3,MANIPUR,Total Rape Victims,20,Upto-10-Yrs,2001
3,3,MEGHALAYA,Total Rape Victims,26,Between-30-50-Yrs,2001
3,3,MEGHALAYA,Total Rape Victims,26,Upto-10-Yrs,2001
3,3,MEGHALAYA,Victims of Other Rape,21,Between-14-18-Yrs,2001
3,3,NAGALAND,Total Rape Victims,17,Between-30-50-Yrs,2001
3,3,ODISHA,Victims of Incest Rape,4,Between-14-18-Yrs,2001
3,3,PUDUCHERRY,Total Rape Victims,9,Upto-10-Yrs,2001
3,3,PUDUCHERRY,Victims of Other Rape,9,Upto-10-Yrs,2001
3,3,WEST BENGAL,Total Rape Victims,709,Between-10-14-Yrs,2001
3,3,WEST BENGAL,Victims of Other Rape,709,Between-10-14-Yrs,2001
4,4,ARUNACHAL PRADESH,Total Rape Victims,33,Between-30-50-Yrs,2001
4,4,ARUNACHAL PRADESH,Victims of Other Rape,33,Between-30-50-Yrs,2001
4,4,CHANDIGARH,Total Rape Victims,18,Between-14-18-Yrs,2001
4,4,CHANDIGARH,Total Rape Victims,18,Between-18-30-Yrs,2001
4,4,CHANDIGARH,Victims of Other Rape,16,Between-14-18-Yrs,2001
4,4,CHHATTISGARH,Total Rape Victims,959,Above-50-Yrs,2001
4,4,CHHATTISGARH,Victims of Other Rape,953,Above-50-Yrs,2001
4,4,JHARKHAND,Total Rape Victims,567,Between-14-18-Yrs,2001
4,4,JHARKHAND,Victims of Incest Rape,12,Between-14-18-Yrs,2001
4,4,MAHARASHTRA,Total Rape Victims,1302,Above-50-Yrs,2001
4,4,MAHARASHTRA,Victims of Incest Rape,20,Between-18-30-Yrs,2001
4,4,MAHARASHTRA,Victims of Incest Rape,20,Between-30-50-Yrs,2001
4,4,MAHARASHTRA,Victims of Other Rape,1282,Above-50-Yrs,2001
4,4,MANIPUR,Total Rape Victims,20,Between-14-18-Yrs,2001
4,4,MANIPUR,Victims of Other Rape,18,Between-14-18-Yrs,2001
4,4,MEGHALAYA,Total Rape Victims,26,Between-14-18-Yrs,2001
4,4,SIKKIM,Total Rape Victims,8,Between-14-18-Yrs,2001
4,4,SIKKIM,Victims of Other Rape,7,Between-14-18-Yrs,2001
4,4,TAMIL NADU,Victims of Incest Rape,21,Between-14-18-Yrs,2001
4,4,WEST BENGAL,Total Rape Victims,709,Upto-10-Yrs,2001
4,4,WEST BENGAL,Victims of Other Rape,709,Upto-10-Yrs,2001
5,5,BIHAR,Victims of Incest Rape,8,Between-14-18-Yrs,2001
5,5,MAHARASHTRA,Victims of Incest Rape,20,Between-10-14-Yrs,2001
5,5,TRIPURA,Total Rape Victims,102,Between-30-50-Yrs,2001
5,5,TRIPURA,Victims of Other Rape,102,Between-30-50-Yrs,2001
5,5,WEST BENGAL,Total Rape Victims,709,Between-14-18-Yrs,2001
5,5,WEST BENGAL,Victims of Other Rape,709,Between-14-18-Yrs,2001
6,6,MAHARASHTRA,Victims of Incest Rape,20,Between-14-18-Yrs,2001
6,6,NAGALAND,Total Rape Victims,17,Between-18-30-Yrs,2001
6,6,NAGALAND,Victims of Other Rape,16,Between-18-30-Yrs,2001
6,6,TAMIL NADU,Total Rape Victims,423,Upto-10-Yrs,2001
6,6,TAMIL NADU,Victims of Other Rape,402,Upto-10-Yrs,2001
6,6,UTTARAKHAND,Total Rape Victims,74,Upto-10-Yrs,2001
6,6,UTTARAKHAND,Victims of Other Rape,74,Upto-10-Yrs,2001
7,7,ASSAM,Victims of Incest Rape,8,Between-14-18-Yrs,2001
7,7,GOA,Total Rape Victims,12,Between-10-14-Yrs,2001
7,7,GOA,Victims of Other Rape,12,Between-10-14-Yrs,2001
7,7,RAJASTHAN,Total Rape Victims,1049,Above-50-Yrs,2001
7,7,RAJASTHAN,Victims of Incest Rape,18,Between-14-18-Yrs,2001
7,7,RAJASTHAN,Victims of Other Rape,1031,Above-50-Yrs,2001
7,7,UTTARAKHAND,Total Rape Victims,74,Between-10-14-Yrs,2001
7,7,UTTARAKHAND,Total Rape Victims,74,Between-30-50-Yrs,2001
7,7,UTTARAKHAND,Victims of Other Rape,74,Between-10-14-Yrs,2001
7,7,UTTARAKHAND,Victims of Other Rape,74,Between-30-50-Yrs,2001
8,8,ASSAM,Total Rape Victims,817,Upto-10-Yrs,2001
8,8,ASSAM,Victims of Other Rape,809,Upto-10-Yrs,2001
8,8,CHANDIGARH,Total Rape Victims,18,Between-10-14-Yrs,2001
8,8,CHANDIGARH,Victims of Other Rape,16,Between-10-14-Yrs,2001
8,8,JHARKHAND,Victims of Other Rape,555,Upto-10-Yrs,2001
8,8,MIZORAM,Total Rape Victims,52,Between-30-50-Yrs,2001
8,8,MIZORAM,Victims of Other Rape,52,Between-30-50-Yrs,2001
8,8,NAGALAND,Total Rape Victims,17,Between-14-18-Yrs,2001
8,8,NAGALAND,Victims of Other Rape,16,Between-14-18-Yrs,2001
8,8,ODISHA,Total Rape Victims,790,Upto-10-Yrs,2001
8,8,ODISHA,Victims of Other Rape,786,Upto-10-Yrs,2001
8,8,PUNJAB,Total Rape Victims,298,Upto-10-Yrs,2001
8,8,PUNJAB,Victims of Other Rape,298,Upto-10-Yrs,2001
8,8,RAJASTHAN,Victims of Incest Rape,18,Between-18-30-Yrs,2001
9,9,HIMACHAL PRADESH,Total Rape Victims,124,Between-30-50-Yrs,2001
9,9,HIMACHAL PRADESH,Victims of Other Rape,124,Between-30-50-Yrs,2001
9,9,JHARKHAND,Total Rape Victims,567,Upto-10-Yrs,2001
9,9,MANIPUR,Total Rape Victims,20,Between-18-30-Yrs,2001
9,9,MANIPUR,Victims of Other Rape,18,Between-18-30-Yrs,2001
9,9,ODISHA,Total Rape Victims,790,Between-10-14-Yrs,2001
9,9,ODISHA,Victims of Other Rape,786,Between-10-14-Yrs,2001
10,10,MADHYA PRADESH,Victims of Incest Rape,301,Upto-10-Yrs,2001
13,13,BIHAR,Victims of Other Rape,880,Between-10-14-Yrs,2001
13,13,MEGHALAYA,Victims of Other Rape,21,Between-18-30-Yrs,2001
13,13,TAMIL NADU,Victims of Incest Rape,21,Between-18-30-Yrs,2001
13,13,TAMIL NADU,Victims of Other Rape,402,Between-10-14-Yrs,2001
14,14,ANDHRA PRADESH,Total Rape Victims,871,Above-50-Yrs,2001
14,14,ANDHRA PRADESH,Victims of Other Rape,867,Above-50-Yrs,2001
14,14,MEGHALAYA,Total Rape Victims,26,Between-18-30-Yrs,2001
14,14,MIZORAM,Total Rape Victims,52,Between-18-30-Yrs,2001
14,14,MIZORAM,Victims of Other Rape,52,Between-18-30-Yrs,2001
15,15,BIHAR,Total Rape Victims,888,Between-10-14-Yrs,2001
15,15,GUJARAT,Total Rape Victims,286,Upto-10-Yrs,2001
15,15,GUJARAT,Victims of Other Rape,284,Upto-10-Yrs,2001
15,15,HIMACHAL PRADESH,Total Rape Victims,124,Between-10-14-Yrs,2001
15,15,HIMACHAL PRADESH,Victims of Other Rape,124,Between-10-14-Yrs,2001
15,15,RAJASTHAN,Victims of Other Rape,1031,Upto-10-Yrs,2001
15,15,TAMIL NADU,Total Rape Victims,423,Between-10-14-Yrs,2001
16,16,RAJASTHAN,Total Rape Victims,1049,Upto-10-Yrs,2001
16,16,UTTARAKHAND,Total Rape Victims,74,Between-14-18-Yrs,2001
16,16,UTTARAKHAND,Victims of Other Rape,74,Between-14-18-Yrs,2001
18,18,KERALA,Victims of Other Rape,558,Upto-10-Yrs,2001
19,19,KERALA,Total Rape Victims,562,Upto-10-Yrs,2001
20,20,HIMACHAL PRADESH,Total Rape Victims,124,Upto-10-Yrs,2001
20,20,HIMACHAL PRADESH,Victims of Other Rape,124,Upto-10-Yrs,2001
20,20,JAMMU & KASHMIR,Total Rape Victims,169,Between-30-50-Yrs,2001
20,20,JAMMU & KASHMIR,Victims of Other Rape,167,Between-30-50-Yrs,2001
21,21,KARNATAKA,Total Rape Victims,293,Between-30-50-Yrs,2001
21,21,KARNATAKA,Victims of Other Rape,288,Between-30-50-Yrs,2001
21,21,KARNATAKA,Victims of Other Rape,288,Upto-10-Yrs,2001
23,23,GUJARAT,Total Rape Victims,286,Between-10-14-Yrs,2001
23,23,GUJARAT,Victims of Other Rape,284,Between-10-14-Yrs,2001
24,24,JAMMU & KASHMIR,Total Rape Victims,169,Between-10-14-Yrs,2001
24,24,JAMMU & KASHMIR,Victims of Other Rape,167,Between-10-14-Yrs,2001
24,24,KARNATAKA,Total Rape Victims,293,Upto-10-Yrs,2001
24,24,PUNJAB,Total Rape Victims,298,Between-30-50-Yrs,2001
24,24,PUNJAB,Victims of Other Rape,298,Between-30-50-Yrs,2001
25,25,CHHATTISGARH,Total Rape Victims,959,Upto-10-Yrs,2001
25,25,CHHATTISGARH,Victims of Other Rape,953,Upto-10-Yrs,2001
27,27,MADHYA PRADESH,Total Rape Victims,2851,Above-50-Yrs,2001
27,27,MADHYA PRADESH,Victims of Other Rape,2550,Above-50-Yrs,2001
28,28,ARUNACHAL PRADESH,Total Rape Victims,33,Between-18-30-Yrs,2001
28,28,ARUNACHAL PRADESH,Victims of Other Rape,33,Between-18-30-Yrs,2001
30,30,MIZORAM,Total Rape Victims,52,Between-14-18-Yrs,2001
30,30,MIZORAM,Victims of Other Rape,52,Between-14-18-Yrs,2001
30,30,PUNJAB,Total Rape Victims,298,Between-10-14-Yrs,2001
30,30,PUNJAB,Victims of Other Rape,298,Between-10-14-Yrs,2001
32,32,TAMIL NADU,Victims of Other Rape,402,Between-30-50-Yrs,2001
34,34,HARYANA,Total Rape Victims,398,Upto-10-Yrs,2001
34,34,HARYANA,Victims of Other Rape,398,Upto-10-Yrs,2001
34,34,TAMIL NADU,Total Rape Victims,423,Between-30-50-Yrs,2001
34,34,UTTAR PRADESH,Total Rape Victims,1958,Upto-10-Yrs,2001
34,34,UTTAR PRADESH,Victims of Other Rape,1955,Upto-10-Yrs,2001
35,35,HIMACHAL PRADESH,Total Rape Victims,124,Between-18-30-Yrs,2001
35,35,HIMACHAL PRADESH,Victims of Other Rape,124,Between-18-30-Yrs,2001
36,36,GUJARAT,Total Rape Victims,286,Between-30-50-Yrs,2001
36,36,GUJARAT,Victims of Other Rape,284,Between-30-50-Yrs,2001
38,38,UTTARAKHAND,Total Rape Victims,74,Between-18-30-Yrs,2001
38,38,UTTARAKHAND,Victims of Other Rape,74,Between-18-30-Yrs,2001
39,39,MADHYA PRADESH,Victims of Incest Rape,301,Between-10-14-Yrs,2001
40,40,HARYANA,Total Rape Victims,398,Between-30-50-Yrs,2001
40,40,HARYANA,Victims of Other Rape,398,Between-30-50-Yrs,2001
40,40,JAMMU & KASHMIR,Victims of Other Rape,167,Between-14-18-Yrs,2001
41,41,DELHI,Total Rape Victims,381,Between-30-50-Yrs,2001
41,41,DELHI,Victims of Other Rape,372,Between-30-50-Yrs,2001
41,41,JAMMU & KASHMIR,Total Rape Victims,169,Between-14-18-Yrs,2001
43,43,HIMACHAL PRADESH,Total Rape Victims,124,Between-14-18-Yrs,2001
43,43,HIMACHAL PRADESH,Victims of Other Rape,124,Between-14-18-Yrs,2001
43,43,RAJASTHAN,Victims of Other Rape,1031,Between-10-14-Yrs,2001
44,44,RAJASTHAN,Total Rape Victims,1049,Between-10-14-Yrs,2001
45,45,DELHI,Victims of Other Rape,372,Upto-10-Yrs,2001
46,46,KERALA,Total Rape Victims,562,Between-10-14-Yrs,2001
46,46,KERALA,Victims of Other Rape,558,Between-10-14-Yrs,2001
47,47,TRIPURA,Total Rape Victims,102,Between-18-30-Yrs,2001
47,47,TRIPURA,Victims of Other Rape,102,Between-18-30-Yrs,2001
48,48,DELHI,Total Rape Victims,381,Upto-10-Yrs,2001
50,50,TRIPURA,Total Rape Victims,102,Between-14-18-Yrs,2001
50,50,TRIPURA,Victims of Other Rape,102,Between-14-18-Yrs,2001
56,56,MADHYA PRADESH,Victims of Incest Rape,301,Between-30-50-Yrs,2001
57,57,ANDHRA PRADESH,Total Rape Victims,871,Upto-10-Yrs,2001
57,57,ANDHRA PRADESH,Victims of Other Rape,867,Upto-10-Yrs,2001
58,58,DELHI,Victims of Other Rape,372,Between-18-30-Yrs,2001
59,59,DELHI,Total Rape Victims,381,Between-18-30-Yrs,2001
61,61,KARNATAKA,Victims of Other Rape,288,Between-14-18-Yrs,2001
62,62,HARYANA,Total Rape Victims,398,Between-10-14-Yrs,2001
62,62,HARYANA,Victims of Other Rape,398,Between-10-14-Yrs,2001
62,62,KARNATAKA,Total Rape Victims,293,Between-14-18-Yrs,2001
63,63,KARNATAKA,Total Rape Victims,293,Between-10-14-Yrs,2001
63,63,KARNATAKA,Victims of Other Rape,288,Between-10-14-Yrs,2001
64,64,KERALA,Total Rape Victims,562,Between-30-50-Yrs,2001
64,64,KERALA,Victims of Other Rape,558,Between-30-50-Yrs,2001
66,66,MADHYA PRADESH,Victims of Incest Rape,301,Between-14-18-Yrs,2001
71,71,JHARKHAND,Victims of Other Rape,555,Between-30-50-Yrs,2001
72,72,ASSAM,Victims of Other Rape,809,Between-10-14-Yrs,2001
73,73,ASSAM,Total Rape Victims,817,Between-10-14-Yrs,2001
73,73,JHARKHAND,Total Rape Victims,567,Between-30-50-Yrs,2001
74,74,ODISHA,Total Rape Victims,790,Between-30-50-Yrs,2001
74,74,ODISHA,Victims of Other Rape,786,Between-30-50-Yrs,2001
76,76,MADHYA PRADESH,Victims of Other Rape,2550,Upto-10-Yrs,2001
78,78,DELHI,Victims of Other Rape,372,Between-10-14-Yrs,2001
80,80,ANDHRA PRADESH,Total Rape Victims,871,Between-30-50-Yrs,2001
80,80,ANDHRA PRADESH,Victims of Other Rape,867,Between-30-50-Yrs,2001
81,81,DELHI,Total Rape Victims,381,Between-10-14-Yrs,2001
83,83,JAMMU & KASHMIR,Victims of Other Rape,167,Between-18-30-Yrs,2001
84,84,JAMMU & KASHMIR,Total Rape Victims,169,Between-18-30-Yrs,2001
85,85,GUJARAT,Victims of Other Rape,284,Between-14-18-Yrs,2001
86,86,MADHYA PRADESH,Total Rape Victims,2851,Upto-10-Yrs,2001
87,87,GUJARAT,Total Rape Victims,286,Between-14-18-Yrs,2001
88,88,MAHARASHTRA,Victims of Other Rape,1282,Upto-10-Yrs,2001
89,89,MAHARASHTRA,Total Rape Victims,1302,Upto-10-Yrs,2001
98,98,PUNJAB,Total Rape Victims,298,Between-18-30-Yrs,2001
98,98,PUNJAB,Victims of Other Rape,298,Between-18-30-Yrs,2001
103,103,WEST BENGAL,Total Rape Victims,709,Between-30-50-Yrs,2001
103,103,WEST BENGAL,Victims of Other Rape,709,Between-30-50-Yrs,2001
112,112,BIHAR,Total Rape Victims,888,Between-30-50-Yrs,2001
112,112,BIHAR,Victims of Other Rape,880,Between-30-50-Yrs,2001
119,119,ASSAM,Total Rape Victims,817,Between-30-50-Yrs,2001
119,119,ASSAM,Victims of Other Rape,809,Between-30-50-Yrs,2001
120,120,UTTAR PRADESH,Victims of Other Rape,1955,Between-10-14-Yrs,2001
122,122,KARNATAKA,Victims of Other Rape,288,Between-18-30-Yrs,2001
122,122,UTTAR PRADESH,Total Rape Victims,1958,Between-10-14-Yrs,2001
123,123,KARNATAKA,Total Rape Victims,293,Between-18-30-Yrs,2001
125,125,GUJARAT,Total Rape Victims,286,Between-18-30-Yrs,2001
125,125,GUJARAT,Victims of Other Rape,284,Between-18-30-Yrs,2001
125,125,HARYANA,Total Rape Victims,398,Between-14-18-Yrs,2001
125,125,HARYANA,Victims of Other Rape,398,Between-14-18-Yrs,2001
125,125,KERALA,Victims of Other Rape,558,Between-14-18-Yrs,2001
126,126,KERALA,Total Rape Victims,562,Between-14-18-Yrs,2001
130,130,MADHYA PRADESH,Victims of Incest Rape,301,Between-18-30-Yrs,2001
131,131,MAHARASHTRA,Victims of Other Rape,1282,Between-30-50-Yrs,2001
134,134,HARYANA,Total Rape Victims,398,Between-18-30-Yrs,2001
134,134,HARYANA,Victims of Other Rape,398,Between-18-30-Yrs,2001
135,135,MAHARASHTRA,Total Rape Victims,1302,Between-30-50-Yrs,2001
136,136,ANDHRA PRADESH,Victims of Other Rape,867,Between-10-14-Yrs,2001
136,136,CHHATTISGARH,Victims of Other Rape,953,Between-30-50-Yrs,2001
137,137,CHHATTISGARH,Total Rape Victims,959,Between-30-50-Yrs,2001
137,137,PUNJAB,Total Rape Victims,298,Between-14-18-Yrs,2001
137,137,PUNJAB,Victims of Other Rape,298,Between-14-18-Yrs,2001
138,138,ANDHRA PRADESH,Total Rape Victims,871,Between-10-14-Yrs,2001
146,146,RAJASTHAN,Victims of Other Rape,1031,Between-30-50-Yrs,2001
147,147,MAHARASHTRA,Victims of Other Rape,1282,Between-10-14-Yrs,2001
147,147,RAJASTHAN,Total Rape Victims,1049,Between-30-50-Yrs,2001
152,152,DELHI,Victims of Other Rape,372,Between-14-18-Yrs,2001
152,152,MAHARASHTRA,Total Rape Victims,1302,Between-10-14-Yrs,2001
154,154,DELHI,Total Rape Victims,381,Between-14-18-Yrs,2001
170,170,TAMIL NADU,Victims of Other Rape,402,Between-14-18-Yrs,2001
174,174,TAMIL NADU,Total Rape Victims,423,Between-14-18-Yrs,2001
179,179,TAMIL NADU,Victims of Other Rape,402,Between-18-30-Yrs,2001
188,188,CHHATTISGARH,Victims of Other Rape,953,Between-10-14-Yrs,2001
191,191,CHHATTISGARH,Total Rape Victims,959,Between-10-14-Yrs,2001
192,192,TAMIL NADU,Total Rape Victims,423,Between-18-30-Yrs,2001
193,193,BIHAR,Victims of Other Rape,880,Between-14-18-Yrs,2001
198,198,BIHAR,Total Rape Victims,888,Between-14-18-Yrs,2001
217,217,CHHATTISGARH,Victims of Other Rape,953,Between-14-18-Yrs,2001
218,218,CHHATTISGARH,Total Rape Victims,959,Between-14-18-Yrs,2001
222,222,RAJASTHAN,Victims of Other Rape,1031,Between-14-18-Yrs,2001
229,229,RAJASTHAN,Total Rape Victims,1049,Between-14-18-Yrs,2001
238,238,ASSAM,Victims of Other Rape,809,Between-14-18-Yrs,2001
245,245,ASSAM,Total Rape Victims,817,Between-14-18-Yrs,2001
254,254,ANDHRA PRADESH,Total Rape Victims,871,Between-14-18-Yrs,2001
254,254,ANDHRA PRADESH,Victims of Other Rape,867,Between-14-18-Yrs,2001
265,265,MADHYA PRADESH,Victims of Other Rape,2550,Between-10-14-Yrs,2001
294,294,ODISHA,Victims of Other Rape,786,Between-14-18-Yrs,2001
297,297,ODISHA,Total Rape Victims,790,Between-14-18-Yrs,2001
304,304,MADHYA PRADESH,Total Rape Victims,2851,Between-10-14-Yrs,2001
305,305,KERALA,Victims of Other Rape,558,Between-18-30-Yrs,2001
306,306,KERALA,Total Rape Victims,562,Between-18-30-Yrs,2001
314,314,UTTAR PRADESH,Total Rape Victims,1958,Between-30-50-Yrs,2001
314,314,UTTAR PRADESH,Victims of Other Rape,1955,Between-30-50-Yrs,2001
326,326,ANDHRA PRADESH,Victims of Other Rape,867,Between-18-30-Yrs,2001
328,328,ANDHRA PRADESH,Total Rape Victims,871,Between-18-30-Yrs,2001
370,370,ASSAM,Total Rape Victims,817,Between-18-30-Yrs,2001
370,370,ASSAM,Victims of Other Rape,809,Between-18-30-Yrs,2001
383,383,CHHATTISGARH,Victims of Other Rape,953,Between-18-30-Yrs,2001
384,384,CHHATTISGARH,Total Rape Victims,959,Between-18-30-Yrs,2001
401,401,ODISHA,Victims of Other Rape,786,Between-18-30-Yrs,2001
402,402,ODISHA,Total Rape Victims,790,Between-18-30-Yrs,2001
406,406,UTTAR PRADESH,Total Rape Victims,1958,Between-14-18-Yrs,2001
406,406,UTTAR PRADESH,Victims of Other Rape,1955,Between-14-18-Yrs,2001
413,413,MAHARASHTRA,Victims of Other Rape,1282,Between-14-18-Yrs,2001
419,419,MAHARASHTRA,Total Rape Victims,1302,Between-14-18-Yrs,2001
476,476,JHARKHAND,Victims of Other Rape,555,Between-18-30-Yrs,2001
478,478,JHARKHAND,Total Rape Victims,567,Between-18-30-Yrs,2001
491,491,MADHYA PRADESH,Victims of Other Rape,2550,Between-14-18-Yrs,2001
499,499,MAHARASHTRA,Victims of Other Rape,1282,Between-18-30-Yrs,2001
503,503,MAHARASHTRA,Total Rape Victims,1302,Between-18-30-Yrs,2001
557,557,MADHYA PRADESH,Total Rape Victims,2851,Between-14-18-Yrs,2001
561,561,BIHAR,Victims of Other Rape,880,Between-18-30-Yrs,2001
562,562,BIHAR,Total Rape Victims,888,Between-18-30-Yrs,2001
571,571,MADHYA PRADESH,Victims of Other Rape,2550,Between-30-50-Yrs,2001
594,594,WEST BENGAL,Total Rape Victims,709,Between-18-30-Yrs,2001
594,594,WEST BENGAL,Victims of Other Rape,709,Between-18-30-Yrs,2001
598,598,RAJASTHAN,Victims of Other Rape,1031,Between-18-30-Yrs,2001
606,606,RAJASTHAN,Total Rape Victims,1049,Between-18-30-Yrs,2001
627,627,MADHYA PRADESH,Total Rape Victims,2851,Between-30-50-Yrs,2001
1081,1081,UTTAR PRADESH,Victims of Other Rape,1955,Between-18-30-Yrs,2001
1082,1082,UTTAR PRADESH,Total Rape Victims,1958,Between-18-30-Yrs,2001
1120,1120,MADHYA PRADESH,Victims of Other Rape,2550,Between-18-30-Yrs,2001
1250,1250,MADHYA PRADESH,Total Rape Victims,2851,Between-18-30-Yrs,2001
0,0,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,2,Above-50-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,2,Between-10-14-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,2,Between-30-50-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,2,Upto-10-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Above-50-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-10-14-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-14-18-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-18-30-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Between-30-50-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Incest Rape,0,Upto-10-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,2,Above-50-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,2,Between-10-14-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,2,Between-30-50-Yrs,2002
0,0,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,2,Upto-10-Yrs,2002
0,0,ANDHRA PRADESH,Victims of Incest Rape,5,Above-50-Yrs,2002
0,0,ANDHRA PRADESH,Victims of Incest Rape,5,Between-14-18-Yrs,2002
0,0,ANDHRA PRADESH,Victims of Incest Rape,5,Between-30-50-Yrs,2002
0,0,ANDHRA PRADESH,Victims of Incest Rape,5,Upto-10-Yrs,2002
0,0,ARUNACHAL PRADESH,Total Rape Victims,38,Above-50-Yrs,2002
0,0,ARUNACHAL PRADESH,Total Rape Victims,38,Between-10-14-Yrs,2002
0,0,ARUNACHAL PRADESH,Total Rape Victims,38,Upto-10-Yrs,2002
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Above-50-Yrs,2002
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-10-14-Yrs,2002
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-14-18-Yrs,2002
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-18-30-Yrs,2002
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Between-30-50-Yrs,2002
0,0,ARUNACHAL PRADESH,Victims of Incest Rape,0,Upto-10-Yrs,2002
0,0,ARUNACHAL PRADESH,Victims of Other Rape,38,Above-50-Yrs,2002
0,0,ARUNACHAL PRADESH,Victims of Other Rape,38,Between-10-14-Yrs,2002
0,0,ARUNACHAL PRADESH,Victims of Other Rape,38,Upto-10-Yrs,2002
0,0,ASSAM,Total Rape Victims,970,Above-50-Yrs,2002
0,0,ASSAM,Total Rape Victims,970,Between-10-14-Yrs,2002
0,0,ASSAM,Total Rape Victims,970,Upto-10-Yrs,2002
0,0,ASSAM,Victims of Incest Rape,10,Above-50-Yrs,2002
0,0,ASSAM,Victims of Incest Rape,10,Between-10-14-Yrs,2002
0,0,ASSAM,Victims of Incest Rape,10,Between-14-18-Yrs,2002
0,0,ASSAM,Victims of Incest Rape,10,Upto-10-Yrs,2002
0,0,ASSAM,Victims of Other Rape,960,Above-50-Yrs,2002
0,0,ASSAM,Victims of Other Rape,960,Between-10-14-Yrs,2002
0,0,ASSAM,Victims of Other Rape,960,Upto-10-Yrs,2002
0,0,BIHAR,Total Rape Victims,1040,Above-50-Yrs,2002
0,0,BIHAR,Total Rape Victims,1040,Upto-10-Yrs,2002
0,0,BIHAR,Victims of Incest Rape,3,Above-50-Yrs,2002
0,0,BIHAR,Victims of Incest Rape,3,Between-10-14-Yrs,2002
0,0,BIHAR,Victims of Incest Rape,3,Between-30-50-Yrs,2002
0,0,BIHAR,Victims of Incest Rape,3,Upto-10-Yrs,2002
0,0,BIHAR,Victims of Other Rape,1037,Above-50-Yrs,2002
0,0,BIHAR,Victims of Other Rape,1037,Upto-10-Yrs,2002
0,0,CHANDIGARH,Total Rape Victims,18,Above-50-Yrs,2002
0,0,CHANDIGARH,Victims of Incest Rape,2,Above-50-Yrs,2002
0,0,CHANDIGARH,Victims of Incest Rape,2,Between-10-14-Yrs,2002
0,0,CHANDIGARH,Victims of Incest Rape,2,Between-30-50-Yrs,2002
0,0,CHANDIGARH,Victims of Incest Rape,2,Upto-10-Yrs,2002
0,0,CHANDIGARH,Victims of Other Rape,16,Above-50-Yrs,2002
0,0,CHANDIGARH,Victims of Other Rape,16,Between-14-18-Yrs,2002
0,0,D&N HAVELI,Total Rape Victims,4,Above-50-Yrs,2002
0,0,D&N HAVELI,Total Rape Victims,4,Between-30-50-Yrs,2002
0,0,D&N HAVELI,Victims of Incest Rape,0,Above-50-Yrs,2002
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-10-14-Yrs,2002
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-14-18-Yrs,2002
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-18-30-Yrs,2002
0,0,D&N HAVELI,Victims of Incest Rape,0,Between-30-50-Yrs,2002
0,0,D&N HAVELI,Victims of Incest Rape,0,Upto-10-Yrs,2002
0,0,D&N HAVELI,Victims of Other Rape,4,Above-50-Yrs,2002
0,0,D&N HAVELI,Victims of Other Rape,4,Between-30-50-Yrs,2002
0,0,DAMAN & DIU,Total Rape Victims,0,Above-50-Yrs,2002
0,0,DAMAN & DIU,Total Rape Victims,0,Between-10-14-Yrs,2002
